routenum,eta,distance,route,time
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:10:49 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:10:54 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:11:01 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:11:08 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:11:15 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:11:23 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:11:29 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:11:35 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:11:41 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:11:49 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:11:55 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:12:03 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:12:14 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:12:21 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:12:29 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:12:35 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:12:41 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:12:52 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:12:59 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:13:05 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:13:16 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:13:22 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:13:30 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:13:36 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:13:43 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:13:49 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:13:57 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:14:04 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:14:12 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:14:18 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:14:25 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:14:32 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:14:39 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:14:45 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:14:51 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:14:58 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:15:06 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:15:12 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:15:18 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:15:29 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:15:36 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:15:42 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:15:48 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:15:55 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:16:02 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:16:10 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:16:17 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:16:23 2018"
1,19min,21.1mi,"via I-15 S","Fri Sep 28 08:16:33 2018"
1,19min,21.1mi,"via I-15 S","Fri Sep 28 08:16:39 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:16:45 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:16:51 2018"
1,19min,21.1mi,"via I-15 S","Fri Sep 28 08:16:58 2018"
1,18min,21.1mi,"via I-15 S","Fri Sep 28 08:17:04 2018"
1,19min,21.1mi,"via I-15 S","Fri Sep 28 08:17:09 2018"
1,19min,21.1mi,"via I-15 S","Fri Sep 28 08:17:16 2018"
1,19min,21.1mi,"via I-15 S","Fri Sep 28 08:17:23 2018"
1,19min,21.1mi,"via I-15 S","Fri Sep 28 08:17:29 2018"
1,19min,21.1mi,"via I-15 S","Fri Sep 28 08:17:35 2018"
1,19min,21.1mi,"via I-15 S","Fri Sep 28 08:17:42 2018"
1,19min,21.1mi,"via I-15 S","Fri Sep 28 08:17:49 2018"
1,19min,21.1mi,"via I-15 S","Fri Sep 28 08:17:55 2018"
1,19min,21.1mi,"via I-15 S","Fri Sep 28 08:18:03 2018"
1,19min,21.1mi,"via I-15 S","Fri Sep 28 08:18:09 2018"
1,19min,21.1mi,"via I-15 S","Fri Sep 28 08:18:16 2018"
1,20min,21.1mi,"via I-15 S","Fri Sep 28 08:18:23 2018"
1,19min,21.1mi,"via I-15 S","Fri Sep 28 08:18:29 2018"
1,19min,21.1mi,"via I-15 S","Fri Sep 28 08:18:35 2018"
1,19min,21.1mi,"via I-15 S","Fri Sep 28 08:18:42 2018"
1,19min,21.1mi,"via I-15 S","Fri Sep 28 08:18:48 2018"
1,19min,21.1mi,"via I-15 S","Fri Sep 28 08:18:54 2018"
1,20min,21.1mi,"via I-15 S","Fri Sep 28 08:19:00 2018"
1,19min,21.1mi,"via I-15 S","Fri Sep 28 08:19:08 2018"
1,20min,21.1mi,"via I-15 S","Fri Sep 28 08:19:14 2018"
1,20min,21.1mi,"via I-15 S","Fri Sep 28 08:19:20 2018"
1,20min,21.1mi,"via I-15 S","Fri Sep 28 08:19:27 2018"
1,20min,21.1mi,"via I-15 S","Fri Sep 28 08:19:33 2018"
1,20min,21.1mi,"via I-15 S","Fri Sep 28 08:19:40 2018"
1,20min,21.1mi,"via I-15 S","Fri Sep 28 08:19:47 2018"
1,20min,21.1mi,"via I-15 S","Fri Sep 28 08:19:53 2018"
1,20min,21.1mi,"via I-15 S","Fri Sep 28 08:19:59 2018"
1,20min,21.1mi,"via I-15 S","Fri Sep 28 08:20:06 2018"
1,20min,21.1mi,"via I-15 S","Fri Sep 28 08:20:14 2018"
1,20min,21.1mi,"via I-15 S","Fri Sep 28 08:20:24 2018"
1,20min,21.1mi,"via I-15 S","Fri Sep 28 08:20:30 2018"
1,20min,21.1mi,"via I-15 S","Fri Sep 28 08:20:41 2018"
1,20min,21.1mi,"via I-15 S","Fri Sep 28 08:20:48 2018"
1,20min,21.1mi,"via I-15 S","Fri Sep 28 08:20:55 2018"
1,20min,21.1mi,"via I-15 S","Fri Sep 28 08:21:05 2018"
1,20min,21.1mi,"via I-15 S","Fri Sep 28 08:21:12 2018"
1,20min,21.1mi,"via I-15 S","Fri Sep 28 08:21:18 2018"
1,20min,21.1mi,"via I-15 S","Fri Sep 28 08:21:24 2018"
1,20min,21.1mi,"via I-15 S","Fri Sep 28 08:21:31 2018"
1,20min,21.1mi,"via I-15 S","Fri Sep 28 08:21:38 2018"
1,20min,21.1mi,"via I-15 S","Fri Sep 28 08:21:49 2018"
1,20min,21.1mi,"via I-15 S","Fri Sep 28 08:21:54 2018"
1,20min,21.1mi,"via I-15 S","Fri Sep 28 08:22:01 2018"
1,20min,21.1mi,"via I-15 S","Fri Sep 28 08:22:08 2018"
1,20min,21.1mi,"via I-15 S","Fri Sep 28 08:22:14 2018"
1,20min,21.1mi,"via I-15 S","Fri Sep 28 08:22:21 2018"
1,20min,21.1mi,"via I-15 S","Fri Sep 28 08:22:28 2018"
1,21min,21.1mi,"via I-15 S","Fri Sep 28 08:22:35 2018"
1,21min,21.1mi,"via I-15 S","Fri Sep 28 08:22:40 2018"
1,20min,21.1mi,"via I-15 S","Fri Sep 28 08:22:47 2018"
1,21min,21.1mi,"via I-15 S","Fri Sep 28 08:22:54 2018"
1,21min,21.1mi,"via I-15 S","Fri Sep 28 08:23:01 2018"
1,20min,21.1mi,"via I-15 S","Fri Sep 28 08:23:07 2018"
1,21min,21.1mi,"via I-15 S","Fri Sep 28 08:23:14 2018"
1,21min,21.1mi,"via I-15 S","Fri Sep 28 08:23:20 2018"
1,21min,21.1mi,"via I-15 S","Fri Sep 28 08:23:28 2018"
1,21min,21.1mi,"via I-15 S","Fri Sep 28 08:23:34 2018"
1,21min,21.1mi,"via I-15 S","Fri Sep 28 08:23:41 2018"
1,21min,21.1mi,"via I-15 S","Fri Sep 28 08:23:47 2018"
1,21min,21.1mi,"via I-15 S","Fri Sep 28 08:23:57 2018"
1,21min,21.1mi,"via I-15 S","Fri Sep 28 08:24:02 2018"
1,21min,21.1mi,"via I-15 S","Fri Sep 28 08:24:09 2018"
